Filename	WER	PESQ	clipping
common_voice_ca_19034690.wav	1.0	2.2711	30
upc_ca_ona_100006.wav	0.12903225806451613	1.4740	30
common_voice_ca_31430396.wav	0.0	1.4229	30
upc_ca_ona_100007.wav	0.06666666666666667	1.8181	30
upc_ca_ona_100005.wav	0.631578947368421	1.8326	30
common_voice_ca_31340186.wav	1.0	1.7335	30
common_voice_ca_18489700.wav	0.6666666666666666	1.5584	30
common_voice_ca_31326639.wav	0.8	1.3579	30
common_voice_ca_31118065.wav	0.4166666666666667	1.2546	30
upc_ca_ona_100040.wav	0.08823529411764706	1.8218	30
upc_ca_pau_101063.wav	1.0	1.6861	30
upc_ca_ona_100013.wav	0.14634146341463414	1.4793	30
upc_ca_pau_101058.wav	0.5111111111111111	1.6955	30
common_voice_ca_31360128.wav	1.0	1.7545	30
common_voice_ca_31265085.wav	0.25	1.3522	30
upc_ca_ona_100018.wav	0.36363636363636365	1.6966	30
upc_ca_ona_100054.wav	0.6176470588235294	1.8416	30
upc_ca_ona_100080.wav	0.19230769230769232	1.9106	30
upc_ca_ona_100000.wav	0.22727272727272727	1.9071	30
